Season,Club,First Name,Last Name,Position,Total Compensation,Base Salary
2007,New York Red Bulls,Blake,Camp,M,"$12,900.00","$12,900.00"
2007,New York Red Bulls,Danny,Cepero,GK,"$12,900.00","$12,900.00"
2007,New York Red Bulls,Chris,Karcz,M,"$12,900.00","$12,900.00"
2007,New York Red Bulls,Jerrod,Laventure,F,"$12,900.00","$12,900.00"
2007,New York Red Bulls,Randi,Patterson,F,"$12,900.00","$12,900.00"
2007,Real Salt Lake,Steven,Curfman,M,"$12,900.00","$12,900.00"
2007,Real Salt Lake,Dustin,Kirby,D,"$12,900.00","$12,900.00"
2007,Toronto FC,Nana,Attakora-Gyan,D,"$12,900.00","$12,900.00"
2007,Toronto FC,Gabriel,Gala,M,"$12,900.00","$12,900.00"
2007,Toronto FC,David,Guzman,M,"$12,900.00","$12,900.00"
2007,Toronto FC,Stephen,Lumley,D,"$12,900.00","$12,900.00"
2007,Toronto FC,Joey,Melo,M,"$12,900.00","$12,900.00"
2008,LA Galaxy,David,Beckham,M,"$6,500,000.00","$5,500,000.00"
2008,Chicago Fire FC,Cuauhtemoc,Blanco,M,"$2,666,778.00","$2,492,316.00"
2008,DC United,Marcelo,Gallardo,M,"$1,874,006.00","$1,500,000.00"
2008,New York Red Bulls,Juan Pablo,Angel,F,"$1,593,750.00","$1,500,000.00"
2008,LA Galaxy,Landon,Donovan,F,"$900,000.00","$900,000.00"
2008,Sporting Kansas City,Claudio,Lopez,F,"$820,000.00","$720,000.00"
2008,DC United,Luciano,Emilio,F,"$758,857.00","$720,000.00"
2008,Toronto FC,Carlos,Ruiz,F,"$460,000.00","$350,000.00"
2008,Colorado Rapids,Christian,Gomez,M,"$430,000.00","$385,000.00"
2008,FC Dallas,Dulio,Davino,D,"$400,000.00","$400,000.00"
2008,Columbus Crew SC,Guillermo Barros,Schelotto,F,"$375,000.00","$250,000.00"
2008,San Jose Earthquakes,Darren,Huckerby,F,"$355,000.00","$330,000.00"
2008,New England Revolution,Taylor,Twellman,F,"$350,008.00","$325,008.00"
2008,Toronto FC,Carl,Robinson,M,"$330,000.00","$315,000.00"
2008,Houston Dynamo,Dwayne,DeRosario,M,"$325,000.00","$325,000.00"
2008,New England Revolution,Shalrie,Joseph,M,"$325,000.00","$300,000.00"
2008,Colorado Rapids,Pablo,Mastroeni,M,"$318,000.00","$300,000.00"
2008,DC United,Jaime,Moreno,F,"$275,000.00","$275,000.00"
2008,New York Red Bulls,Dave,Van Den Bergh,M,"$274,583.00","$240,000.00"
2008,Chivas USA,Ante,Razov,F,"$258,750.00","$255,000.00"
2008,San Jose Earthquakes,Ronnie,O'Brien,M,"$258,750.00","$240,000.00"
2008,FC Dallas,Jeffrey,Cunningham,F,"$257,500.00","$245,000.00"
2008,DC United,Gonzalo,Martinez,D,"$244,750.00","$228,000.00"
2008,DC United,,Carreiro da Silva Fred,M,"$242,000.00","$210,000.00"
2008,Real Salt Lake,Javier,Morales,M,"$240,000.00","$240,000.00"
2008,Houston Dynamo,Brian,Ching,F,"$231,000.00","$231,000.00"
2008,Houston Dynamo,Ricardo,Clark,M,"$225,500.00","$225,500.00"
2008,Sporting Kansas City,Jimmy,Conrad,D,"$225,000.00","$213,750.00"
2008,San Jose Earthquakes,Jovan,Kirovski,F,"$220,000.00","$220,000.00"
2008,DC United,Ben,Olsen,M,"$215,000.00","$215,000.00"
2008,Chicago Fire FC,Tomasz,Frankowski,F,"$214,250.00","$198,000.00"
2008,San Jose Earthquakes,Joe,Cannon,GK,"$213,000.00","$213,000.00"
2008,Toronto FC,Rohan,Ricketts,M,"$212,504.00","$200,004.00"
2008,Real Salt Lake,Dema,Kovalenko,M,"$207,619.00","$200,000.00"
2008,San Jose Earthquakes,Francisco,Lima,M,"$207,000.00","$195,000.00"
2008,San Jose Earthquakes,Ramiro,Corrales,M,"$202,500.00","$190,000.00"
2008,Sporting Kansas City,Josh,Wolff,F,"$200,004.00","$200,004.00"
2008,Chicago Fire FC,Justin,Mapp,M,"$200,000.00","$165,000.00"
2008,DC United,Gonzalo,Peralta,D,"$199,000.00","$180,000.00"
2008,LA Galaxy,Eduardo,Dominguez,D,"$192,000.00","$192,000.00"
2008,New York Red Bulls,Juan,Pietravallo,M,"$192,000.00","$192,000.00"
2008,Colorado Rapids,Conor,Casey,F,"$190,008.00","$190,008.00"
2008,Chicago Fire FC,Brian,McBride,F,"$189,333.00","$164,000.00"
2008,Toronto FC,Amado,Guevara,M,"$185,750.00","$162,000.00"
2008,Chivas USA,Dejair,Ferreira,M,"$185,231.00","$96,000.00"
2008,Toronto FC,Jim,Brennan,D,"$183,250.00","$175,000.00"
2008,DC United,Louis,Crayton,GK,"$175,857.00","$168,000.00"
2008,San Jose Earthquakes,Arturo,Alvarez,M,"$175,588.00","$166,250.00"
2008,Columbus Crew SC,Pat,Noonan,F,"$175,008.00","$175,008.00"
2008,Columbus Crew SC,Frankie,Hejduk,D,"$175,000.00","$150,000.00"
2008,Houston Dynamo,Nate,Jaqua,F,"$174,125.00","$156,000.00"
2008,Houston Dynamo,Pat,Onstad,GK,"$173,000.00","$173,000.00"
2008,Colorado Rapids,Terry,Cooke,M,"$172,500.00","$167,500.00"
2008,Sporting Kansas City,Kerry,Zavagnin,M,"$169,400.00","$169,400.00"
2008,Toronto FC,Daniel,Dichio,F,"$165,625.00","$157,500.00"
2008,Houston Dynamo,Brian,Mullan,M,"$165,553.00","$156,240.00"
2008,Columbus Crew SC,Eddie,Gaven,M,"$165,000.00","$165,000.00"
2008,Chicago Fire FC,Wilman,Conde,D,"$163,500.00","$156,000.00"
2008,FC Dallas,Victor,Sikora,M,"$163,286.00","$144,000.00"
2008,New England Revolution,Matt,Reis,GK,"$161,250.00","$161,250.00"
2008,New England Revolution,Chris,Albright,D,"$160,000.00","$160,000.00"
2008,Chivas USA,Raphael,Wicky,M,"$159,583.00","$149,583.00"
2008,Chivas USA,Jesse,Marsch,M,"$159,375.00","$150,000.00"
2008,Toronto FC,Greg,Sutton,GK,"$157,563.00","$150,000.00"
2008,Houston Dynamo,Richard,Mulrooney,M,"$157,500.00","$157,500.00"
2008,New York Red Bulls,Gabriel,Cichero,D,"$157,500.00","$156,000.00"
2008,LA Galaxy,Edson,Buddle,F,"$157,000.00","$147,000.00"
2008,Chivas USA,Sasha,Victorine,M,"$153,750.00","$151,250.00"
2008,Toronto FC,Tyrone,Marshall,D,"$153,750.00","$150,000.00"
2008,Sporting Kansas City,Kevin,Hartman,GK,"$150,000.00","$150,000.00"
2008,LA Galaxy,Chris,Klein,D,"$150,000.00","$150,000.00"
2008,New England Revolution,Steve,Ralston,M,"$150,000.00","$150,000.00"
2008,Toronto FC,Marvell,Wynne,D,"$150,000.00","$47,500.00"
2008,FC Dallas,Drew,Moor,D,"$149,189.00","$132,000.00"
2008,Houston Dynamo,Wade,Barrett,D,"$148,838.00","$148,838.00"
2008,Columbus Crew SC,Chad,Marshall,D,"$148,000.00","$125,000.00"
2008,New England Revolution,Michael,Parkhurst,D,"$147,883.00","$135,383.00"
2008,DC United,Ivan,Guerrero,M,"$147,000.00","$140,000.00"
2008,Real Salt Lake,Kyle,Beckerman,M,"$145,500.00","$143,000.00"
2008,Columbus Crew SC,Gino,Padula,D,"$145,000.00","$120,000.00"
2008,Real Salt Lake,Kenny,Deuchar,F,"$145,000.00","$135,000.00"
2008,LA Galaxy,Peter,Vagenas,M,"$144,000.00","$144,000.00"
2008,San Jose Earthquakes,Nick,Garcia,D,"$142,812.00","$137,812.00"
2008,Colorado Rapids,Tom,McManus,F,"$140,463.00","$134,400.00"
2008,FC Dallas,Dario,Sala,GK,"$139,875.00","$130,000.00"
2008,FC Dallas,Pablo,Ricchetti,M,"$138,625.00","$132,000.00"
2008,New England Revolution,Gabriel,Badilla,D,"$138,000.00","$138,000.00"
2008,Chivas USA,Claudio,Suarez,D,"$137,500.00","$125,000.00"
2008,DC United,Quavas,Kirk,M,"$136,500.00","$100,000.00"
2008,Real Salt Lake,Nikolas,Besagno,D,"$136,500.00","$100,000.00"
2008,Chicago Fire FC,Patrick,Nyarko,F,"$135,000.00","$55,000.00"
2008,FC Dallas,Andre,Rocha,M,"$135,000.00","$135,000.00"
2008,San Jose Earthquakes,Ryan,Cochrane,D,"$133,250.00","$132,000.00"
2008,Colorado Rapids,Mike,Petke,D,"$133,000.00","$133,000.00"
2008,Houston Dynamo,Eddie,Robinson,D,"$131,250.00","$131,250.00"
2008,Chivas USA,Alecko,Eskandarian,F,"$131,041.00","$123,500.00"
2008,Columbus Crew SC,Alejandro,Moreno,F,"$131,000.00","$126,000.00"
2008,Sporting Kansas City,Chance,Myers,D,"$130,000.00","$70,000.00"
2008,Chivas USA,Sacha,Kljestan,M,"$128,000.00","$95,000.00"
2008,Real Salt Lake,Nat,Borchers,D,"$127,500.00","$120,000.00"
2008,Columbus Crew SC,Brian,Carroll,M,"$126,250.00","$122,500.00"
2008,Houston Dynamo,Brad,Davis,M,"$126,000.00","$126,000.00"
2008,FC Dallas,Adrian,Serioux,D,"$125,900.00","$113,400.00"
2008,LA Galaxy,Ante,Jazic,D,"$125,625.00","$120,000.00"
2008,Colorado Rapids,Facundo,Erpen,D,"$125,000.00","$125,000.00"
2008,Columbus Crew SC,Emmanuel,Ekpo,M,"$123,750.00","$101,500.00"
2008,Real Salt Lake,Ian,Joy,D,"$120,000.00","$120,000.00"
2008,New England Revolution,Jay,Heaps,D,"$116,000.00","$110,000.00"
2008,Sporting Kansas City,Carlos,Marinelli,M,"$115,000.00","$115,000.00"
2008,New York Red Bulls,Jon,Conway,GK,"$115,000.00","$115,000.00"
2008,LA Galaxy,Eddie,Lewis,M,"$113,714.00","$108,000.00"
2008,Chicago Fire FC,C.J.,Brown,D,"$111,711.00","$111,711.00"
2008,LA Galaxy,Alvaro,Pires,M,"$110,775.00","$100,000.00"
2008,Chicago Fire FC,Lidor,Marmol,M,"$109,750.00","$96,000.00"
2008,Houston Dynamo,Patrick,Ianni,D,"$108,000.00","$75,000.00"
2008,Real Salt Lake,Nathan,Sturgis,M,"$108,000.00","$75,000.00"
2008,Chicago Fire FC,Diego,Gutierrez,D,"$107,500.00","$105,000.00"
2008,Sporting Kansas City,Davy,Arnaud,M,"$106,875.00","$105,000.00"
2008,Real Salt Lake,Chris,Seitz,GK,"$105,500.00","$70,000.00"
2008,Chivas USA,Francisco,Mendoza,M,"$105,000.00","$105,000.00"
2008,Chivas USA,Carey,Talley,D,"$105,000.00","$105,000.00"
2008,New York Red Bulls,Seth,Stammler,M,"$105,000.00","$105,000.00"
2008,Toronto FC,Todd,Dunivant,D,"$104,738.00","$104,738.00"
2008,Chivas USA,Jim,Curtin,D,"$104,004.00","$104,004.00"
2008,Chivas USA,Brad,Guzan,GK,"$103,974.00","$88,974.00"
2008,Colorado Rapids,Cory,Gibbs,D,"$103,143.00","$96,000.00"
2008,Chicago Fire FC,Bakary,Soumare,D,"$103,000.00","$70,000.00"
2008,Colorado Rapids,Nico,Colaluca,M,"$103,000.00","$70,000.00"
2008,FC Dallas,Anthony,Wallace,M,"$103,000.00","$70,000.00"
2008,New England Revolution,Amaechi,Igwe,D,"$103,000.00","$70,000.00"
2008,Toronto FC,Abdus,Ibrahim,F,"$103,000.00","$70,000.00"
2008,Chicago Fire FC,Andy,Herron,F,"$102,500.00","$90,000.00"
2008,Real Salt Lake,Robbie,Russell,M,"$100,767.00","$95,016.00"
2008,Real Salt Lake,Clint,Mathis,M,"$100,000.00","$100,000.00"
2008,Chivas USA,Shavar,Thomas,D,"$98,750.00","$95,000.00"
2008,DC United,Bryan,Namoff,D,"$98,750.00","$95,000.00"
2008,New England Revolution,Mauricio,Castro,M,"$96,250.00","$90,000.00"
2008,Real Salt Lake,Nick,Rimando,GK,"$95,844.00","$91,500.00"
2008,New York Red Bulls,Jorge,Rojas,M,"$94,000.00","$84,000.00"
2008,Colorado Rapids,Jacob,Peterson,F,"$93,750.00","$75,000.00"
2008,Chivas USA,Paulo,Nagamura,M,"$93,713.00","$93,713.00"
2008,Colorado Rapids,Mehdi,Ballouchy,M,"$93,000.00","$75,000.00"
2008,LA Galaxy,Greg,Vanney,D,"$91,800.00","$91,800.00"
2008,Real Salt Lake,Anthony,Beltran,D,"$90,500.00","$55,000.00"
2008,San Jose Earthquakes,Ned,Grabavoy,M,"$90,000.00","$90,000.00"
2008,Chicago Fire FC,Chris,Rolfe,F,"$86,075.00","$81,375.00"
2008,Chicago Fire FC,Logan,Pause,M,"$84,230.00","$81,730.00"
2008,Columbus Crew SC,Stefani,Miglioranzi,M,"$84,200.00","$76,200.00"
2008,FC Dallas,Kenny,Cooper,F,"$83,000.00","$80,000.00"
2008,Colorado Rapids,Jose,Burciaga,D,"$82,500.00","$80,000.00"
2008,Chicago Fire FC,Jon,Busch,GK,"$81,250.00","$80,000.00"
2008,New York Red Bulls,Oscar,Echeverry,F,"$80,000.00","$80,000.00"
2008,Real Salt Lake,Jamison,Olave,D,"$80,000.00","$80,000.00"
2008,Real Salt Lake,Andy,Williams,M,"$80,000.00","$80,000.00"
2008,Chivas USA,Maykel,Galindo,F,"$79,750.00","$79,750.00"
2008,Colorado Rapids,Ciaran,O'Brien,M,"$78,750.00","$45,000.00"
2008,Sporting Kansas City,Roger,Espinoza,M,"$78,750.00","$45,000.00"
2008,FC Dallas,Eric,Avila,M,"$78,000.00","$45,000.00"
2008,FC Dallas,Josh,Lambo,GK,"$78,000.00","$45,000.00"
2008,FC Dallas,Brek,Shea,M,"$78,000.00","$45,000.00"
2008,Real Salt Lake,Alex,Nimo,M,"$78,000.00","$45,000.00"
2008,New York Red Bulls,Kevin,Goldthwaite,D,"$77,750.00","$68,750.00"
2008,Chivas USA,Jonathan,Bornstein,D,"$77,500.00","$77,500.00"
2008,LA Galaxy,Israel,Sesay,F,"$77,083.00","$45,000.00"
2008,LA Galaxy,Tristan,Bowen,F,"$76,364.00","$45,000.00"
2008,Columbus Crew SC,Duncan,Oughton,D,"$75,600.00","$75,600.00"
2008,LA Galaxy,Steve,Cronin,GK,"$75,000.00","$75,000.00"
2008,Real Salt Lake,Fabian,Espindola,F,"$75,000.00","$75,000.00"
2008,FC Dallas,Marcelo,Saragosa,M,"$74,636.00","$70,350.00"
2008,LA Galaxy,Alan,Gordon,F,"$72,504.00","$72,504.00"
2008,Chivas USA,Alex,Zotinca,D,"$72,125.00","$70,875.00"
2008,Chicago Fire FC,Brandon,Prideaux,D,"$72,000.00","$72,000.00"
2008,Columbus Crew SC,Ezra,Hendrickson,D,"$72,000.00","$72,000.00"
2008,Toronto FC,Kevin,Harmse,M,"$72,000.00","$72,000.00"
2008,Toronto FC,Hunter,Freeman,D,"$71,160.00","$61,160.00"
2008,New York Red Bulls,Carlos,Mendes,D,"$70,987.00","$70,987.00"
2008,Houston Dynamo,Craig,Waibel,D,"$70,008.00","$70,008.00"
2008,Columbus Crew SC,William,Hesmer,GK,"$70,000.00","$70,000.00"
2008,Sporting Kansas City,Ivan,Trujillo,F,"$70,000.00","$70,000.00"
2008,Columbus Crew SC,Danny,O'Rourke,D,"$69,148.00","$59,148.00"
2008,New York Red Bulls,John,Wolyniec,F,"$68,906.00","$68,906.00"
2008,FC Dallas,Bobby,Rhine,D,"$67,500.00","$65,000.00"
2008,Sporting Kansas City,Ryan,Pore,F,"$67,308.00","$54,808.00"
2008,Sporting Kansas City,Michael,Harrington,D,"$67,100.00","$49,600.00"
2008,New York Red Bulls,Mike,Magee,F,"$65,637.00","$64,637.00"
2008,FC Dallas,Bruno,Guarda,M,"$65,500.00","$45,000.00"
2008,Real Salt Lake,Chris,Wingert,D,"$65,000.00","$65,000.00"
2008,Chicago Fire FC,Calen,Carr,F,"$63,100.00","$50,600.00"
2008,Chicago Fire FC,John,Thorrington,M,"$61,875.00","$60,000.00"
2008,Toronto FC,Chad,Barrett,F,"$61,273.00","$53,773.00"
2008,Chicago Fire FC,Gonzalo,Segares,D,"$61,090.00","$58,590.00"
2008,Columbus Crew SC,Jason,Garey,F,"$60,625.00","$48,125.00"
2008,Colorado Rapids,Ugo,Ihemelu,D,"$60,500.00","$60,500.00"
2008,Toronto FC,Marco,Velez,D,"$60,500.00","$60,000.00"
2008,Chivas USA,Atiba,Harris,F,"$60,000.00","$57,000.00"
2008,New York Red Bulls,Chris,Leitch,D,"$60,000.00","$60,000.00"
2008,San Jose Earthquakes,Gavin,Glinton,F,"$60,000.00","$60,000.00"
2008,Real Salt Lake,Robert,Findley,F,"$59,600.00","$47,100.00"
2008,DC United,Clyde,Simms,M,"$59,000.00","$57,750.00"
2008,New York Red Bulls,Jeff,Parke,D,"$58,738.00","$57,488.00"
2008,FC Dallas,Dax,McCarty,M,"$58,000.00","$45,500.00"
2008,Houston Dynamo,Kei,Kamara,F,"$57,850.00","$47,850.00"
2008,Real Salt Lake,Yura,Movsisyan,F,"$57,575.00","$47,575.00"
2008,Columbus Crew SC,Robbie,Rogers,M,"$57,500.00","$57,500.00"
2008,New York Red Bulls,Macoumba,Kandji,F,"$56,988.00","$36,000.00"
2008,San Jose Earthquakes,Eric,Denton,D,"$55,200.00","$55,200.00"
2008,Colorado Rapids,Preston,Burpo,GK,"$55,116.00","$55,116.00"
2008,Sporting Kansas City,Jack,Jewsbury,D,"$55,000.00","$55,000.00"
2008,Colorado Rapids,Tim,Ward,D,"$54,620.00","$44,620.00"
2008,Columbus Crew SC,Andy,Iro,D,"$53,500.00","$36,000.00"
2008,New England Revolution,Rob,Valentino,D,"$53,500.00","$36,000.00"
2008,DC United,Zachary,Wells,GK,"$52,920.00","$52,920.00"
2008,Houston Dynamo,Tony,Caig,GK,"$52,596.00","$52,596.00"
2008,Real Salt Lake,Will,Johnson,F,"$52,571.00","$39,000.00"
2008,Chivas USA,Zach,Thornton,GK,"$52,500.00","$50,000.00"
2008,New England Revolution,Doug,Warren,GK,"$52,500.00","$52,500.00"
2008,Sporting Kansas City,Hercules,Gomez,F,"$51,818.00","$51,818.00"
2008,San Jose Earthquakes,John,Cunliffe,F,"$50,500.00","$35,500.00"
2008,LA Galaxy,Joey,Franchino,M,"$50,000.00","$50,000.00"
2008,FC Dallas,Blake,Wagner,D,"$48,800.00","$36,300.00"
2008,LA Galaxy,Sean,Franklin,D,"$48,500.00","$36,000.00"
2008,San Jose Earthquakes,Jason,Hernandez,D,"$47,875.00","$47,250.00"
2008,Toronto FC,Johann,Smith,F,"$47,667.00","$36,000.00"
2008,New England Revolution,Khano,Smith,M,"$46,305.00","$46,305.00"
2008,FC Dallas,David,Wagenfuhr,D,"$45,250.00","$44,500.00"
2008,Toronto FC,Brian,Edwards,GK,"$44,750.00","$36,000.00"
2008,Toronto FC,Julius,James,D,"$44,750.00","$36,000.00"
2008,Chicago Fire FC,Dasan,Robinson,D,"$44,625.00","$44,625.00"
2008,Columbus Crew SC,Jed,Zayner,D,"$43,800.00","$36,300.00"
2008,New York Red Bulls,Andrew,Boyens,D,"$43,750.00","$41,250.00"
2008,San Jose Earthquakes,Kelly,Gray,M,"$40,579.00","$38,247.00"
2008,DC United,Francis,Doe,F,"$40,500.00","$33,000.00"
2008,LA Galaxy,Josh,Wicks,GK,"$38,000.00","$38,000.00"
2008,Real Salt Lake,Kenny,Cutler,M,"$36,000.00","$36,000.00"
2008,Toronto FC,Jarrod,Smith,F,"$36,000.00","$36,000.00"
2008,New York Red Bulls,Terry,Boss,GK,"$35,500.00","$33,000.00"
2008,DC United,Santino,Quaranta,M,"$35,000.00","$35,000.00"
2008,San Jose Earthquakes,Scott,Sealy,F,"$34,729.00","$34,729.00"
2008,Houston Dynamo,Stuart,Holden,M,"$33,075.00","$33,075.00"
2008,Chicago Fire FC,Marco,Pappa,M,"$33,000.00","$33,000.00"
2008,Chivas USA,Dan,Kennedy,GK,"$33,000.00","$33,000.00"
2008,Chivas USA,Lawson,Vaughn,D,"$33,000.00","$33,000.00"
2008,Columbus Crew SC,Brad,Evans,M,"$33,000.00","$33,000.00"
2008,Columbus Crew SC,Andy,Gruenebaum,GK,"$33,000.00","$33,000.00"
2008,Colorado Rapids,Colin,Clark,M,"$33,000.00","$33,000.00"
2008,Colorado Rapids,Bouna,Coundoul,GK,"$33,000.00","$33,000.00"
2008,Colorado Rapids,Omar,Cummings,F,"$33,000.00","$33,000.00"
2008,Colorado Rapids,Greg,Dalby,M,"$33,000.00","$33,000.00"
2008,Colorado Rapids,Jordan,Harvey,D,"$33,000.00","$33,000.00"
2008,FC Dallas,Ray,Burse,GK,"$33,000.00","$33,000.00"
2008,FC Dallas,Andrew,Daniels,D,"$33,000.00","$33,000.00"
2008,FC Dallas,Michael,Dello-Russo,D,"$33,000.00","$33,000.00"
2008,FC Dallas,Dominic,Oduro,F,"$33,000.00","$33,000.00"
2008,FC Dallas,Aaron,Pitchkolan,D,"$33,000.00","$33,000.00"
2008,FC Dallas,Abe,Thompson,F,"$33,000.00","$33,000.00"
2008,DC United,Marc,Burch,D,"$33,000.00","$33,000.00"
2008,DC United,Rod,Dyachenko,M,"$33,000.00","$33,000.00"
2008,DC United,Thabiso,Khumalo,F,"$33,000.00","$33,000.00"
2008,DC United,Devon,McTavish,D,"$33,000.00","$33,000.00"
2008,DC United,Domenic,Mediate,M,"$33,000.00","$33,000.00"
2008,Houston Dynamo,Corey,Ashe,M,"$33,000.00","$33,000.00"
2008,Houston Dynamo,Robert,Boswell,D,"$33,000.00","$33,000.00"
2008,Houston Dynamo,Kyle,Brown,F,"$33,000.00","$33,000.00"
2008,Houston Dynamo,Geoff,Cameron,M,"$33,000.00","$33,000.00"
2008,Houston Dynamo,Chris,Wondolowski,M,"$33,000.00","$33,000.00"
2008,Sporting Kansas City,Aaron,Hohlbein,D,"$33,000.00","$33,000.00"
2008,Sporting Kansas City,Eric,Kronberg,GK,"$33,000.00","$33,000.00"
2008,Sporting Kansas City,Kurt,Morsink,M,"$33,000.00","$33,000.00"
2008,Sporting Kansas City,Tyson,Wahl,D,"$33,000.00","$33,000.00"
2008,LA Galaxy,Michael,Randolph,D,"$33,000.00","$33,000.00"
2008,LA Galaxy,Troy,Roberts,D,"$33,000.00","$33,000.00"
2008,LA Galaxy,Josh,Saunders,GK,"$33,000.00","$33,000.00"
2008,New England Revolution,Adam,Cristman,F,"$33,000.00","$33,000.00"
2008,New England Revolution,Jeff,Larentowicz,M,"$33,000.00","$33,000.00"
2008,New England Revolution,Abdoulie,Mansally,F,"$33,000.00","$33,000.00"
2008,New England Revolution,Sainey,Nyassi,M,"$33,000.00","$33,000.00"
2008,New England Revolution,Pat,Phelan,M,"$33,000.00","$33,000.00"
2008,New England Revolution,Wells,Thompson,M,"$33,000.00","$33,000.00"
2008,New York Red Bulls,Dane,Richards,M,"$33,000.00","$33,000.00"
2008,New York Red Bulls,Sinisa,Ubiparipovic,M,"$33,000.00","$33,000.00"
2008,Real Salt Lake,David,Horst,D,"$33,000.00","$33,000.00"
2008,San Jose Earthquakes,Ryan,Johnson,M,"$33,000.00","$33,000.00"
2008,San Jose Earthquakes,James,Riley,D,"$33,000.00","$33,000.00"
2008,San Jose Earthquakes,Shea,Salinas,M,"$33,000.00","$33,000.00"
2008,DC United,Joe,Vide,M,"$19,129.00","$17,700.00"
2008,Chicago Fire FC,Stephen,King,M,"$17,700.00","$17,700.00"
2008,Chicago Fire FC,Nick,Noble,GK,"$17,700.00","$17,700.00"
2008,Chicago Fire FC,Daniel,Woolard,D,"$17,700.00","$17,700.00"
2008,Chivas USA,Bobby,Burling,D,"$17,700.00","$17,700.00"
2008,Chivas USA,Jorge,Flores,F,"$17,700.00","$17,700.00"
2008,Chivas USA,Anthony,Hamilton,F,"$17,700.00","$17,700.00"
2008,Columbus Crew SC,Adam,Moffat,M,"$17,700.00","$17,700.00"
2008,Columbus Crew SC,Ricardo,Pierre-Louis,F,"$17,700.00","$17,700.00"
2008,Columbus Crew SC,Kenny,Schoeni,GK,"$17,700.00","$17,700.00"
2008,Colorado Rapids,John,DiRaimondo,M,"$17,700.00","$17,700.00"
2008,Colorado Rapids,Stephen,Keel,D,"$17,700.00","$17,700.00"
2008,Colorado Rapids,Kosuke,Kimura,D,"$17,700.00","$17,700.00"
2008,FC Dallas,Jeff,Rowland,M,"$17,700.00","$17,700.00"
2008,FC Dallas,Jaime,Watson,F,"$17,700.00","$17,700.00"
2008,FC Dallas,Chase,Wileman,M,"$17,700.00","$17,700.00"
2008,DC United,Ryan,Cordeiro,M,"$17,700.00","$17,700.00"
2008,DC United,Ibrahim,Koroma,D,"$17,700.00","$17,700.00"
2008,DC United,Dan,Stratford,M,"$17,700.00","$17,700.00"
2008,Houston Dynamo,Michael,Chabala,M,"$17,700.00","$17,700.00"
2008,Houston Dynamo,John-Michael,Hayden,M,"$17,700.00","$17,700.00"
2008,Sporting Kansas City,Jonathan,Leathers,D,"$17,700.00","$17,700.00"
2008,Sporting Kansas City,Lance,Watson,M,"$17,700.00","$17,700.00"
2008,LA Galaxy,Michael,Gavin,D,"$17,700.00","$17,700.00"
2008,LA Galaxy,Brandon,McDonald,M,"$17,700.00","$17,700.00"
2008,LA Galaxy,Josh,Tudela,M,"$17,700.00","$17,700.00"
2008,New England Revolution,Mkhokheli,Dube,F,"$17,700.00","$17,700.00"
2008,New England Revolution,Gary,Flood,M,"$17,700.00","$17,700.00"
2008,New England Revolution,Brad,Knighton,GK,"$17,700.00","$17,700.00"
2008,New York Red Bulls,Danleigh,Borman,M,"$17,700.00","$17,700.00"
2008,New York Red Bulls,Luke,Sassano,M,"$17,700.00","$17,700.00"
2008,Real Salt Lake,Dustin,Kirby,D,"$17,700.00","$17,700.00"
2008,Real Salt Lake,Tino,Nunez,F,"$17,700.00","$17,700.00"
2008,Real Salt Lake,Kyle,Reynish,GK,"$17,700.00","$17,700.00"
2008,San Jose Earthquakes,Jay,Ayres,D,"$17,700.00","$17,700.00"
2008,San Jose Earthquakes,Jamil,Roberts,D,"$17,700.00","$17,700.00"
2008,San Jose Earthquakes,Adam,Smarte,F,"$17,700.00","$17,700.00"
2008,Toronto FC,Tyler,Rosenlund,M,"$17,700.00","$17,700.00"
2008,Chicago Fire FC,Michael,Banner,D,"$12,900.00","$12,900.00"
2008,Chicago Fire FC,Kai,Kasiguran,F,"$12,900.00","$12,900.00"
2008,Chicago Fire FC,Tyler,Kettering,GK,"$12,900.00","$12,900.00"
2008,Chicago Fire FC,Peter,Lowry,M,"$12,900.00","$12,900.00"
2008,Chicago Fire FC,Austin,Washington,D,"$12,900.00","$12,900.00"
2008,Chivas USA,Justin,Braun,F,"$12,900.00","$12,900.00"
2008,Chivas USA,Kraig,Chiles,M,"$12,900.00","$12,900.00"
2008,Chivas USA,Eric,Ebert,D,"$12,900.00","$12,900.00"
2008,Chivas USA,Gerson,Mayen,M,"$12,900.00","$12,900.00"
2008,Chivas USA,Roberto,Nurse,F,"$12,900.00","$12,900.00"
2008,Chivas USA,Daniel,Paladini,M,"$12,900.00","$12,900.00"
2008,Chivas USA,Lance,Parker,GK,"$12,900.00","$12,900.00"
2008,Chivas USA,Keith,Savage,F,"$12,900.00","$12,900.00"
2008,Columbus Crew SC,Kevin,Burns,M,"$12,900.00","$12,900.00"
2008,Columbus Crew SC,Cory,Elenio,M,"$12,900.00","$12,900.00"
